ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,YEAR,CLUSTER
HOSPI_4,3400893875490,2,28301.0,2.0,2016-02-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400890837149,3,1610.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400890837149,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400890837149,3,4780.0,5.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400890837149,3,11600.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891191226,3,3541.0,7.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891191226,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891191226,3,4630.0,9.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891191226,3,10240.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891225037,3,14380.0,8.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891225037,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891225037,3,7470.0,6.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891225037,3,25200.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891235203,3,2400.0,5.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891235203,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891235203,3,5430.0,11.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891235203,3,8850.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892052120,3,4400.0,4.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892052120,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892052120,3,2380.0,3.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892052120,3,10560.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892065366,3,6065.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892065366,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892065366,3,8980.0,9.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892065366,3,16890.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892075761,3,1497.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892075761,3,0.0,3.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892075761,3,2530.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892075761,3,11610.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892088310,3,0.0,1.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892088310,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892088310,3,5688.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892088310,3,0.0,2.0,2016-03-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,2016,0
HOSPI_1,3400892203645,3,1115.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892203645,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892203645,3,5630.0,9.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892203645,3,8350.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892508566,3,2660.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892508566,3,0.0,1.0,2016-03-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2016,1
HOSPI_3,3400892508566,3,3930.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892508566,3,9050.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892669236,3,0.0,1.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892669236,3,0.0,3.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892669236,3,12430.0,13.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892669236,3,20868.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892697789,3,1570.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892697789,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892697789,3,2200.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892697789,3,11040.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892729589,3,3690.0,5.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892729589,3,0.0,7.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892729589,3,5640.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892729589,3,19440.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892745848,3,8670.0,8.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892745848,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892745848,3,540.0,1.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892745848,3,9780.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761527,3,4855.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761527,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761527,3,32355.0,21.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761527,3,4550.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761695,3,2420.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761695,3,0.0,1.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761695,3,25310.0,15.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761695,3,7940.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893022634,3,2807.0,6.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893022634,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893022634,3,3700.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893022634,3,0.0,1.0,2016-03-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2016,0
HOSPI_1,3400893736135,3,2000.0,4.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893736135,3,0.0,6.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893736135,3,6020.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893736135,3,5240.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893826706,3,2893.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893826706,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893826706,3,7075.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893826706,3,7550.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893875490,3,10350.0,11.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893875490,3,0.0,2.0,2016-03-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893875490,3,13912.0,18.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893875490,3,29990.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400890837149,4,1660.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400890837149,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400890837149,4,2370.0,4.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400890837149,4,15600.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891191226,4,3125.0,4.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891191226,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891191226,4,5130.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891191226,4,6080.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891225037,4,14900.0,11.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891225037,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891225037,4,7700.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891225037,4,23840.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891235203,4,2085.0,5.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891235203,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891235203,4,4110.0,10.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891235203,4,6750.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892052120,4,2670.0,3.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892052120,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892052120,4,2170.0,4.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892052120,4,7500.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892065366,4,5172.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892065366,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892065366,4,7330.0,9.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892065366,4,14100.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892075761,4,1350.0,3.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892075761,4,0.0,3.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892075761,4,2300.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892075761,4,8790.0,1.5,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892088310,4,3.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892088310,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892088310,4,5148.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892088310,4,0.0,2.0,2016-04-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,2016,0
HOSPI_1,3400892203645,4,1570.0,3.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892203645,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892203645,4,5215.0,8.5,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892203645,4,7600.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892508566,4,3765.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892508566,4,0.0,1.0,2016-04-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2016,1
HOSPI_3,3400892508566,4,5390.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892508566,4,6100.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892669236,4,3.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892669236,4,0.0,3.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892669236,4,11204.0,13.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892669236,4,17910.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892697789,4,1200.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892697789,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892697789,4,2430.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892697789,4,10350.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892729589,4,3500.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892729589,4,0.0,7.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892729589,4,5610.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892729589,4,19650.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892745848,4,7680.0,6.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892745848,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892745848,4,530.0,1.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892745848,4,12480.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761527,4,4380.0,4.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761527,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761527,4,28980.0,20.5,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761527,4,3950.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761695,4,2220.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761695,4,0.0,1.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761695,4,26935.0,13.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761695,4,8180.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893022634,4,3116.0,5.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893022634,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893022634,4,3500.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893022634,4,0.0,1.0,2016-04-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2016,0
HOSPI_1,3400893736135,4,2050.0,3.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893736135,4,0.0,6.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893736135,4,5700.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893736135,4,7380.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893826706,4,2988.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893826706,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893826706,4,7750.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893826706,4,6500.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893875490,4,10412.0,12.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893875490,4,0.0,2.0,2016-04-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
